"RelationID","ProductID","ProductID:製品名","MaterialID","MaterialID:MaterialsName","QuantityPerUnit","UnitType"
"PM-5883092-JB52","5883092","ｵｿｳｼﾞﾎﾝﾎﾟ ｶﾋﾞｸﾘｰﾅｰ 5LX3","JB52","BI ｶﾋﾞｸﾘｱ","15.78","KG"
"PM-5883092-993420","5883092","ｵｿｳｼﾞﾎﾝﾎﾟ ｶﾋﾞｸﾘｰﾅｰ 5LX3","993420","TRG  ｷﾞｮｳﾑﾖｳｱﾜﾄﾘｶﾞｰ(YT-01)ｼﾞｱ","3","EA"
"PM-5883105-960690","5883105","ﾋﾟｭｱﾚｯﾄ S ﾃﾞｨｽﾍﾟﾝｻｰﾎﾜｲﾄ X12","960690","PLA ﾋﾟｭｱﾚｯﾄSｺﾈｸﾀｰ","12","EA"
"PM-T21514-JB54","T21514","*ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰMS 5KGX4*","JB54","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰMS","20","KG"
"PM-T21514-933910","T21514","*ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰMS 5KGX4*","933910","BTL ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰMS 5KG","4","EA"
"PM-T21514-900940","T21514","*ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰMS 5KGX4*","900940","CTN DSMS 5KGx4","1","EA"
"PM-T21514-941920","T21514","*ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰMS 5KGX4*","941920","CAP DSｽｲﾖｳｾｲﾌｨﾙﾑﾅｼ","4","EA"
"PM-JB53-332007","JB53","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰRF","332007","ﾗｲﾄｿｰﾀﾞ灰 25KG","0.25","KG"
"PM-JB53-823865","JB53","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰRF","823865","ｸﾚﾜｯﾄ PC-C3 (NTA) (500KG)","0.3333","KG"
"PM-JB53-883815","JB53","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰRF","883815","DOWFAX DF-147 DEFOAMER(200KG)","0.04","KG"
"PM-JB53-894224","JB53","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰRF","894224","■ﾄｰｿｰﾊﾟｰﾙ ｶｾｲ (ｼｮｸﾃﾝ)","0.05","KG"
"PM-JB53-894277","JB53","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰRF","894277","ﾃﾞｲｸｴｽﾄ 2016D","0.005","KG"
"PM-JB53-894294","JB53","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰRF","894294","中性無水ﾎﾞｳｼｮｳ","0.1262","KG"
"PM-JB53-362061","JB53","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰRF","362061","ﾒﾀｹｲｻﾝｿｰﾀﾞ(ﾑｽｲ)粒状(25/500KG","0.1","KG"
"PM-JB53-895420","JB53","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰRF","895420","ﾍﾞｸﾀｰ SC 20157","0.007","KG"
"PM-JB53-5997612","JB53","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰRF","5997612","ｸﾚﾜｯﾄ PC-C3 (NTA) (25KG)","0.0667","KG"
"PM-JB53-3342022","JB53","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰRF","3342022","ﾈｵｸﾛ-ﾙ55-G","0.0218","KG"
"PM-JB54-332007","JB54","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰMS","332007","ﾗｲﾄｿｰﾀﾞ灰 25KG","0.061","KG"
"PM-JB54-342404","JB54","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰMS","342404","FLEXATRAC-NTA-100(25KG)","0.22","KG"
"PM-JB54-4025993","JB54","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰMS","4025993","ｱｷｭｿｰﾙ445 (ﾌﾟﾗｲﾏﾙLMW45)(1200KG","0.025","KG"
"PM-JB54-336701","JB54","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰMS","336701","BINT ｲｵﾝ交換水","0.1885","KG"
"PM-JB54-894224","JB54","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰMS","894224","■ﾄｰｿｰﾊﾟｰﾙ ｶｾｲ (ｼｮｸﾃﾝ)","0.46","KG"
"PM-JB54-823122","JB54","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰMS","823122","3号珪酸ｿｰﾀﾞT2(東曹産業)","0.03","KG"
"PM-JB54-6069826","JB54","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰMS","6069826","BINT ｻﾝﾉﾆﾂｸ TP2","0.0155","KG"
"PM-DS020666-220374","DS020666","*ｻﾆﾀｽｱﾜﾉﾊﾅF1 20KGX1 PN*","220374","BTL 20L ﾎﾟﾘｶﾝ ｸﾞﾚｰﾛｯｸ 116-5","1","EA"
"PM-DS020666-220515","DS020666","*ｻﾆﾀｽｱﾜﾉﾊﾅF1 20KGX1 PN*","220515","CAP KC6052ｸﾞﾚｰﾛｯｸｷｬｯﾌﾟｶﾞｽﾇｷ","1","EA"
"PM-DS020666-220511","DS020666","*ｻﾆﾀｽｱﾜﾉﾊﾅF1 20KGX1 PN*","220511","LBL ﾎﾟﾘｶﾝｷｬｯﾌﾟﾁｭｳｲｼｰﾙ","1","EA"
"PM-DS020666-FB5","DS020666","*ｻﾆﾀｽｱﾜﾉﾊﾅF1 20KGX1 PN*","FB5","BI ｻﾆﾀｽｱﾜﾉﾊﾅ F1","20","KG"
"PM-DS020666-966177","DS020666","*ｻﾆﾀｽｱﾜﾉﾊﾅF1 20KGX1 PN*","966177","LBL ｻﾆﾀｽ　ｱﾜﾉﾊﾅ　F1 20KG","1","EA"
"PM-T40412-901000","T40412","ﾌﾞﾘｰﾁF ｱﾜｽﾌﾟﾚｰｾｯﾄ 600MLX12","901000","CTN ﾌﾞﾘｰﾁF ﾂﾒｶｴ　600MLx12","1","EA"
"PM-T40412-993420","T40412","ﾌﾞﾘｰﾁF ｱﾜｽﾌﾟﾚｰｾｯﾄ 600MLX12","993420","TRG  ｷﾞｮｳﾑﾖｳｱﾜﾄﾘｶﾞｰ(YT-01)ｼﾞｱ","12","EA"
"PM-T40412-933960","T40412","ﾌﾞﾘｰﾁF ｱﾜｽﾌﾟﾚｰｾｯﾄ 600MLX12","933960","BTL ﾌﾞﾘｰﾁF　ﾂﾒｶｴﾗﾍﾞﾙﾂｷ　60","12","EA"
"PM-T40056P-941990","T40056P","2/5LﾌﾟｯｼｭﾎﾟﾝﾌﾟJAN（6）1PX1","941990","CAP WELﾎﾞﾄﾙﾖｳﾊﾟｯｷﾝﾅｼ(2L/5L)","1","EA"
"PM-T31716-960340","T31716","ﾌﾞﾘｰﾁ F 2LX6","960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","6","EA"
"PM-T31716-JB55","T31716","ﾌﾞﾘｰﾁ F 2LX6","JB55","BI ﾌﾞﾘｰﾁF","12.552","KG"
"PM-T31716-933950","T31716","ﾌﾞﾘｰﾁ F 2LX6","933950","BTLﾌﾞﾘｰﾁF(ｽﾄﾚｯﾁﾗﾍﾞﾙ）2Lx6(G)","6","EA"
"PM-T31716-900990","T31716","ﾌﾞﾘｰﾁ F 2LX6","900990","CTN ﾌﾞﾘｰﾁF 2Lx6","1","EA"
"PM-DB39-342742","DB39","BI SUMA ｿｰｸK7","342742","SODA-ASH (ﾃﾞﾝｽ灰) (25KG)","0.8","KG"
"PM-DB39-336700","DB39","BI SUMA ｿｰｸK7","336700","WATER","0.004","KG"
"PM-DB39-894294","DB39","BI SUMA ｿｰｸK7","894294","中性無水ﾎﾞｳｼｮｳ","0.04","KG"
"PM-DB39-342404","DB39","BI SUMA ｿｰｸK7","342404","FLEXATRAC-NTA-100(25KG)","0.1","KG"
"PM-DB39-2972743","DB39","BI SUMA ｿｰｸK7","2972743","*ｽﾐﾉｰﾙﾐﾘﾝｸﾞｲｴﾛｰｴﾑｱｰﾙ*","0.001","GM"
"PM-DB39-3153125","DB39","BI SUMA ｿｰｸK7","3153125","ｸﾞﾗﾝｱｯﾌﾟ RS-5000","0.018","KG"
"PM-DB39-3153096","DB39","BI SUMA ｿｰｸK7","3153096","TEIKA POWER LN-2160P","0.037","KG"
"PM-JB55-362327","JB55","BI ﾌﾞﾘｰﾁF","362327","■苛性ｿ-ﾀﾞ25%(ﾛ-ﾘ-)劇物ｼｮｸ","0.038","KG"
"PM-JB55-342389","JB55","BI ﾌﾞﾘｰﾁF","342389","■次亜塩素酸ｿｰﾀﾞ","0.25","KG"
"PM-JB55-856073","JB55","BI ﾌﾞﾘｰﾁF","856073","ｱｷｭｿﾞｰﾙ 445NG (25KG)","0.00931","KG"
"PM-JB55-336701","JB55","BI ﾌﾞﾘｰﾁF","336701","BINT ｲｵﾝ交換水","0.66065","KG"
"PM-JB55-880795","JB55","BI ﾌﾞﾘｰﾁF","880795","WEYLCLEAN SAS 93(25KG)","0.01022","KG"
"PM-JB55-881330","JB55","BI ﾌﾞﾘｰﾁF","881330","ｹﾞﾅﾐﾉｯｸｽ OC (950KG/180KG)","0.03182","KG"
"PM-FB5-210317","FB5","BI ｻﾆﾀｽｱﾜﾉﾊﾅ F1","210317","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-657","0.0208","KG"
"PM-FB5-894264","FB5","BI ｻﾆﾀｽｱﾜﾉﾊﾅ F1","894264","ﾄﾘﾎﾟﾘ燐酸ｿｰﾀﾞ新粒品 (25KG","0.034","KG"
"PM-FB5-6025014","FB5","BI ｻﾆﾀｽｱﾜﾉﾊﾅ F1","6025014","CADENAX DM12D-W(C) (170KG)","0.106","KG"
"PM-FB5-342378","FB5","BI ｻﾆﾀｽｱﾜﾉﾊﾅ F1","342378","WEYLCLEAN SAS 60(160KG) *23*","0.005","KG"
"PM-FB5-332595","FB5","BI ｻﾆﾀｽｱﾜﾉﾊﾅ F1","332595","ﾃｲｶﾄｯｸｽ N-1140 (ﾛ-ﾘ-)","0.092","KG"
"PM-FB5-342389","FB5","BI ｻﾆﾀｽｱﾜﾉﾊﾅ F1","342389","■次亜塩素酸ｿｰﾀﾞ","0.16","KG"
"PM-FB5-336701","FB5","BI ｻﾆﾀｽｱﾜﾉﾊﾅ F1","336701","BINT ｲｵﾝ交換水","0.361","KG"
"PM-FB5-820140","FB5","BI ｻﾆﾀｽｱﾜﾉﾊﾅ F1","820140","ｶｾｲｶﾘ 48% 工業用ｸﾞﾚｰﾄﾞ(ﾛｰﾘｰ)","0.2212","KG"
"PM-FB7-2925154","FB7","BI ﾃﾞｨﾎﾞｻﾝTC86","2925154","ｿｶﾗﾝ PA25CL (140KG)*28*","0.02","KG"
"PM-FB7-342389","FB7","BI ﾃﾞｨﾎﾞｻﾝTC86","342389","■次亜塩素酸ｿｰﾀﾞ","0.3333","KG"
"PM-FB7-823904","FB7","BI ﾃﾞｨﾎﾞｻﾝTC86","823904","ｸﾚｽﾄｶﾞｰﾄﾞ414LAS(250KG) *36*","0.025","KG"
"PM-FB7-336701","FB7","BI ﾃﾞｨﾎﾞｻﾝTC86","336701","BINT ｲｵﾝ交換水","0.3867","KG"
"PM-FB7-210317","FB7","BI ﾃﾞｨﾎﾞｻﾝTC86","210317","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-657","0.235","KG"
"PM-T20081-901180","T20081","*ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰG1 4KGX4*","901180","CTN ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰG1 4KGX4","1","EA"
"PM-T20081-933990","T20081","*ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰG1 4KGX4*","933990","BTL ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰG1 4KG","4","EA"
"PM-T20081-DB42","T20081","*ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰG1 4KGX4*","DB42","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰG1","16","KG"
"PM-T20081-920910","T20081","*ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰG1 4KGX4*","920910","CAP DSﾎﾞﾄﾙ共用_ｽｲｶｲｼ","4","EA"
"PM-T20083-901190","T20083","*ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰG3 4KGX4*","901190","CTN ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰG3 4KGX4","1","EA"
"PM-T20083-934000","T20083","*ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰG3 4KGX4*","934000","BTL ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰG3 4KG","4","EA"
"PM-T20083-DB36","T20083","*ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰG3 4KGX4*","DB36","BI ﾕﾆﾏｷｼ G3","16","KG"
"PM-T20083-920910","T20083","*ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰG3 4KGX4*","920910","CAP DSﾎﾞﾄﾙ共用_ｽｲｶｲｼ","4","EA"
"PM-FB8-885185","FB8","BI ｼﾌﾟﾄﾝ (VC11)","885185","ﾄﾗｲﾄﾝ H-66(238.14KG) *37*","0.01","KG"
"PM-FB8-210457","FB8","BI ｼﾌﾟﾄﾝ (VC11)","210457","ﾌﾟﾙﾗﾌｧｯｸ LF303(180KG) *32*","0.0064","KG"
"PM-FB8-210456","FB8","BI ｼﾌﾟﾄﾝ (VC11)","210456","ﾄﾗｲﾄﾝ BG-10(230KG) *18*","0.0041","KG"
"PM-FB8-336701","FB8","BI ｼﾌﾟﾄﾝ (VC11)","336701","BINT ｲｵﾝ交換水","0.3305","KG"
"PM-FB8-5997612","FB8","BI ｼﾌﾟﾄﾝ (VC11)","5997612","ｸﾚﾜｯﾄ PC-C3 (NTA) (25KG)","0.0026","KG"
"PM-FB8-894276","FB8","BI ｼﾌﾟﾄﾝ (VC11)","894276","ｸﾚｽﾄｶﾞｰﾄﾞ410/ﾃﾞｨｸｴｽﾄ 2000*41*","0.015","KG"
"PM-FB8-823902","FB8","BI ｼﾌﾟﾄﾝ (VC11)","823902","TRILON BX LIQUID (1200KG)","0.13","KG"
"PM-FB8-336701","FB8","BI ｼﾌﾟﾄﾝ (VC11)","336701","BINT ｲｵﾝ交換水","0.0514","KG"
"PM-FB8-210317","FB8","BI ｼﾌﾟﾄﾝ (VC11)","210317","ｶｾｲｿｰﾀﾞ ｴｷ48% ﾛｰﾘｰ TK-657","0.45","KG"
"PM-FB9-894880","FB9","BI ﾌﾞﾙｰｽﾌﾟﾚｲ ｱｼｯﾄﾞ","894880","ﾀｰｼﾞﾄｰﾙL-63E","0.005","KG"
"PM-FB9-894881","FB9","BI ﾌﾞﾙｰｽﾌﾟﾚｲ ｱｼｯﾄﾞ","894881","ﾀｰｼﾞﾄｰﾙL-81E (25KG)","0.005","KG"
"PM-FB9-336701","FB9","BI ﾌﾞﾙｰｽﾌﾟﾚｲ ｱｼｯﾄﾞ","336701","BINT ｲｵﾝ交換水","0.3609","KG"
"PM-FB9-894310","FB9","BI ﾌﾞﾙｰｽﾌﾟﾚｲ ｱｼｯﾄﾞ","894310","燐酸85%","0.6291","KG"
"PM-T20034-JB58","T20034","ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰGM 4KGX4","JB58","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰGM","16","KG"
"PM-T20034-901260","T20034","ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰGM 4KGX4","901260","CTN ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰGM 4KGX4","1","EA"
"PM-T20034-934050","T20034","ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰGM 4KGX4","934050","BTL ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰGM 4KG","4","EA"
"PM-T20034-941920","T20034","ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰGM 4KGX4","941920","CAP DSｽｲﾖｳｾｲﾌｨﾙﾑﾅｼ","4","EA"
"PM-T44305-DB41","T44305","ELW HCﾗﾝﾄﾞﾘｰ3ｴﾝｻﾞｲﾑ5LX1","DB41","BI ELW HC3ｴﾝｻﾞｲﾑ","5","KG"
"PM-T44305-958958","T44305","ELW HCﾗﾝﾄﾞﾘｰ3ｴﾝｻﾞｲﾑ5LX1","958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","1","EA"
"PM-T44120-DB40","T44120","*ELW HCﾗﾝﾄﾞﾘｰ1ﾃﾞﾀｰｼﾞｪﾝﾄ20LX1*","DB40","BI ELW HC1ﾃﾞﾀｰｼﾞｪﾝﾄ","20","KG"
"PM-T44120-931740","T44120","*ELW HCﾗﾝﾄﾞﾘｰ1ﾃﾞﾀｰｼﾞｪﾝﾄ20LX1*","931740","BTL 20L NN ﾅﾁｭﾗﾙ","1","EA"
"PM-T44120-958958","T44120","*ELW HCﾗﾝﾄﾞﾘｰ1ﾃﾞﾀｰｼﾞｪﾝﾄ20LX1*","958958","LBL (ﾏｲﾄﾞ)ﾌｳｲﾝｼｰﾙ 白色","1","EA"
"PM-T44120-2287578","T44120","*ELW HCﾗﾝﾄﾞﾘｰ1ﾃﾞﾀｰｼﾞｪﾝﾄ20LX1*","2287578","TPL 共通ﾊﾟﾚｯﾄ積用･段ﾊﾟｯﾄ","0.03125","EA"
"PM-T36202-342389","T36202","PK ｼﾞｮｷﾝﾋｮｳﾊｸﾌﾟﾛ 2LX6","342389","■次亜塩素酸ｿｰﾀﾞ","6.48","KG"
"PM-T36202-336701","T36202","PK ｼﾞｮｷﾝﾋｮｳﾊｸﾌﾟﾛ 2LX6","336701","BINT ｲｵﾝ交換水","6.48","KG"
"PM-T36202-901310","T36202","PK ｼﾞｮｷﾝﾋｮｳﾊｸﾌﾟﾛ 2LX6","901310","CTN PK ｼﾞｮｷﾝﾋｮｳﾊｸ　2LX6","1","EA"
"PM-T36202-934090","T36202","PK ｼﾞｮｷﾝﾋｮｳﾊｸﾌﾟﾛ 2LX6","934090","BTL PK ｼﾞｮｷﾝﾋｮｳﾊｸﾌﾟﾛ  2L(G)","6","EA"
"PM-T36202-960340","T36202","PK ｼﾞｮｷﾝﾋｮｳﾊｸﾌﾟﾛ 2LX6","960340","CAP 43ﾊﾟｯｷﾝｱﾘｷｬｯﾌﾟ(2L/5L)","6","EA"
"PM-DB40-820140","DB40","BI ELW HC1ﾃﾞﾀｰｼﾞｪﾝﾄ","820140","ｶｾｲｶﾘ 48% 工業用ｸﾞﾚｰﾄﾞ(ﾛｰﾘｰ)","0.29","KG"
"PM-DB40-362327","DB40","BI ELW HC1ﾃﾞﾀｰｼﾞｪﾝﾄ","362327","■苛性ｿ-ﾀﾞ25%(ﾛ-ﾘ-)劇物ｼｮｸ","0.088","KG"
"PM-DB40-823124","DB40","BI ELW HC1ﾃﾞﾀｰｼﾞｪﾝﾄ","823124","3号珪酸ｿｰﾀﾞ（大阪硅曹）(12","0.08","KG"
"PM-DB40-894286","DB40","BI ELW HC1ﾃﾞﾀｰｼﾞｪﾝﾄ","894286","ｽﾃｱﾘﾝ酸ﾌﾚｰｸ(ｻｸﾗ印)(20KG)","0.002","KG"
"PM-DB40-342375","DB40","BI ELW HC1ﾃﾞﾀｰｼﾞｪﾝﾄ","342375","JCT ｴﾄｷｼﾚｰﾄ 91-6(180KG)  *1*","0.02","KG"
"PM-DB40-894230","DB40","BI ELW HC1ﾃﾞﾀｰｼﾞｪﾝﾄ","894230","SODIUM GLUCONATE(扶桑)(25KG)","0.0001","KG"
"PM-DB40-823995","DB40","BI ELW HC1ﾃﾞﾀｰｼﾞｪﾝﾄ","823995","ﾃﾞｨｿﾞﾙﾋﾞﾝNA(25KG)","0.05","KG"
"PM-DB40-4025993","DB40","BI ELW HC1ﾃﾞﾀｰｼﾞｪﾝﾄ","4025993","ｱｷｭｿｰﾙ445 (ﾌﾟﾗｲﾏﾙLMW45)(1200KG","0.02","KG"
"PM-DB40-811812","DB40","BI ELW HC1ﾃﾞﾀｰｼﾞｪﾝﾄ","811812","ｽﾘｰﾌｫｰ CBS-X (25KG)","0.001","KG"
"PM-DB40-881330","DB40","BI ELW HC1ﾃﾞﾀｰｼﾞｪﾝﾄ","881330","ｹﾞﾅﾐﾉｯｸｽ OC (950KG/180KG)","0.05","KG"
"PM-DB40-210489","DB40","BI ELW HC1ﾃﾞﾀｰｼﾞｪﾝﾄ","210489","AG 6206(210KG) *33*","0.025","KG"
"PM-DB40-338009","DB40","BI ELW HC1ﾃﾞﾀｰｼﾞｪﾝﾄ","338009","■ﾌﾟﾛﾋﾟﾚﾝ ｸﾞﾘｺｰﾙ（食添)*41","0.02","KG"
"PM-DB40-336701","DB40","BI ELW HC1ﾃﾞﾀｰｼﾞｪﾝﾄ","336701","BINT ｲｵﾝ交換水","0.3539","KG"
"PM-DB41-338009","DB41","BI ELW HC3ｴﾝｻﾞｲﾑ","338009","■ﾌﾟﾛﾋﾟﾚﾝ ｸﾞﾘｺｰﾙ（食添)*41","0.2","KG"
"PM-DB41-336701","DB41","BI ELW HC3ｴﾝｻﾞｲﾑ","336701","BINT ｲｵﾝ交換水","0.6569","KG"
"PM-DB41-3044543","DB41","BI ELW HC3ｴﾝｻﾞｲﾑ","3044543","ACTICIDE MB (20KG)","0.001","KG"
"PM-DB41-823510","DB41","BI ELW HC3ｴﾝｻﾞｲﾑ","823510","■ｴﾝｶｶﾙｼｳﾑ（ﾂﾌﾞ）(25KG)","0.002","KG"
"PM-DB41-332122","DB41","BI ELW HC3ｴﾝｻﾞｲﾑ","332122","■ｸｴﾝ酸（結晶）FG (25KG)","0.0001","KG"
"PM-DB41-821898","DB41","BI ELW HC3ｴﾝｻﾞｲﾑ","821898","ｷﾞ酸ｿｰﾀﾞ　25kg","0.1","KG"
"PM-DB41-825477","DB41","BI ELW HC3ｴﾝｻﾞｲﾑ","825477","ｴｽﾍﾟﾗｰｾﾞ　8.0L","0.04","KG"
"PM-JB58-362061","JB58","BI ﾃﾞﾀｰﾌｧｲﾝｽｰﾊﾟｰGM","362061","ﾒﾀｹｲｻﾝｿｰﾀﾞ(ﾑｽｲ)粒状(25/500KG","0.14","KG"
